Year-Month,Average Weekly Hours (Total Private) (Hours),Civilian Employment (Household Survey) (Thousands),Total Private Employment (CES) (Thousands),Mining & Logging Employment (Thousands),Construction Employment (Thousands),Manufacturing Employment (Thousands),"Trade, Transportation & Utilities Employment (Thousands)",Professional & Business Services Employment (Thousands),Education & Health Services Employment (Thousands),Leisure & Hospitality Employment (Thousands),Labor Force Participation Rate (Percent),Employment-Population Ratio (Percent),Prime-Age (25-54) LFPR (Percent),Multiple Jobholders (Thousands),Part-Time for Economic Reasons (Thousands),Full-Time Employment (Thousands),Unemployment Rate - White (Percent),Unemployment Rate - Black (Percent),Unemployment Rate - Hispanic (Percent),Unemployment Rate - Men 20+ (Percent),Manufacturing Employment (All) (Thousands),Total Nonfarm Payrolls (Thousands),Temporary Help Services Employment (Thousands),U-6 Unemployment Rate (Broad) (Percent),Unemployed 15 Weeks & Over (Thousands),Unemployed 15-26 Weeks (Thousands),Unemployed 27 Weeks & Over (Thousands),Unemployed 5-14 Weeks (Thousands),Unemployed Less Than 5 Weeks (Thousands),Unemployment Level (Thousands),Unemployment Rate (Percent),Construction Employment (Thousands),Education & Health Services (Thousands),Financial Activities Employment (Thousands),Goods-Producing Employment (Thousands),Information Employment (Thousands),Leisure & Hospitality (Thousands),Mining Employment (Thousands),Professional & Business Services (Thousands),Other Services Employment (Thousands),"Trade, Transport, Utilities Employment (Thousands)",Retail Trade Employment (Thousands),Wholesale Trade Employment (Thousands)
1969-06,,77880.0,58903.0,697.0,3829.0,18769.0,13932.0,5238.0,4698.0,1752.0,60.1,58.0,71.6,2092.0,1034.0,11299.0,3.1,,,12.2,18640.0,70636.0,,,368.0,244.0,124.0,799.0,1664.0,2816.0,3.5,3664.0,4422.0,3401.0,22981.0,2052.0,4671.0,677.0,5174.0,1728.0,13848.0,7303.3,3319.8
1969-07,,77959.0,58821.0,705.0,3917.0,18563.0,13917.0,5246.0,4677.0,1758.0,60.1,58.0,71.5,2004.0,981.0,11234.0,3.2,,,12.8,18642.0,70729.0,,,377.0,217.0,160.0,816.0,1686.0,2868.0,3.5,3664.0,4441.0,3417.0,22990.0,2055.0,4685.0,684.0,5192.0,1736.0,13873.0,7321.4,3328.7
1969-08,,78250.0,59195.0,709.0,3945.0,18866.0,13927.0,5256.0,4677.0,1757.0,60.3,58.1,71.8,2142.0,1076.0,11207.0,3.1,,,12.2,18767.0,71008.0,,,373.0,241.0,132.0,865.0,1637.0,2856.0,3.5,3654.0,4458.0,3435.0,23111.0,2062.0,4701.0,690.0,5211.0,1742.0,13915.0,7344.7,3336.4
1969-09,,78250.0,59059.0,700.0,3905.0,18854.0,13950.0,5229.0,4691.0,1745.0,60.3,58.1,71.8,2190.0,1086.0,11307.0,3.4,,,12.6,18620.0,70914.0,,,391.0,243.0,148.0,963.0,1693.0,3040.0,3.7,3676.0,4463.0,3438.0,22988.0,2061.0,4703.0,692.0,5207.0,1744.0,13931.0,7350.7,3341.7
1969-10,,78445.0,59106.0,691.0,3872.0,18777.0,14025.0,5247.0,4736.0,1755.0,60.4,58.1,71.8,2165.0,1059.0,11568.0,3.4,,,12.6,18613.0,71121.0,,,374.0,238.0,136.0,853.0,1814.0,3049.0,3.7,3672.0,4493.0,3448.0,22976.0,2065.0,4729.0,691.0,5242.0,1756.0,13982.0,7387.9,3352.2
1969-11,,78541.0,59049.0,686.0,3781.0,18593.0,14189.0,5239.0,4811.0,1753.0,60.2,58.1,71.7,2084.0,1076.0,11597.0,3.2,,,11.6,18467.0,71086.0,,,392.0,246.0,146.0,888.0,1580.0,2856.0,3.5,3683.0,4500.0,3459.0,22840.0,2062.0,4744.0,690.0,5245.0,1759.0,14029.0,7408.9,3364.0
1969-12,,78740.0,59372.0,686.0,3630.0,18518.0,14540.0,5248.0,4987.0,1755.0,60.2,58.1,71.9,2122.0,1088.0,11769.0,3.3,,,11.8,18485.0,71241.0,,,413.0,281.0,132.0,883.0,1585.0,2884.0,3.5,3707.0,4517.0,3472.0,22884.0,2062.0,4749.0,692.0,5258.0,1765.0,14057.0,7426.6,3376.4
1970-01,,78780.0,57675.0,670.0,3279.0,18254.0,13901.0,5191.0,4684.0,1744.0,60.4,58.0,72.0,2182.0,1171.0,11760.0,3.6,,,13.5,18424.0,71176.0,,,431.0,288.0,143.0,933.0,1800.0,3201.0,3.9,3615.0,4531.0,3485.0,22726.0,2064.0,4756.0,687.0,5271.0,1771.0,14076.0,7427.2,3383.3
1970-02,,78698.0,57653.0,667.0,3306.0,18205.0,13826.0,5220.0,4666.0,1759.0,60.4,57.9,72.0,2186.0,1201.0,11749.0,3.8,,,13.3,18361.0,71305.0,,,470.0,309.0,161.0,1048.0,1950.0,3453.0,4.2,3703.0,4552.0,3497.0,22747.0,2060.0,4773.0,683.0,5283.0,1778.0,14097.0,7443.3,3386.8
1970-03,,78863.0,57995.0,667.0,3402.0,18233.0,13910.0,5248.0,4703.0,1770.0,60.6,57.9,72.2,2236.0,1188.0,11926.0,4.0,,,13.4,18360.0,71451.0,,,534.0,353.0,181.0,1133.0,1978.0,3635.0,4.4,3697.0,4556.0,3512.0,22738.0,2059.0,4791.0,681.0,5287.0,1781.0,14124.0,7467.0,3390.3
1970-04,,78930.0,58239.0,669.0,3549.0,18084.0,13986.0,5283.0,4757.0,1788.0,60.6,57.9,72.3,2631.0,1293.0,12173.0,4.1,,,14.7,18207.0,71348.0,,,602.0,400.0,202.0,1106.0,2139.0,3797.0,4.6,3669.0,4567.0,3519.0,22552.0,2050.0,4780.0,676.0,5289.0,1785.0,14101.0,7448.9,3391.0
1970-05,,78564.0,58299.0,673.0,3621.0,17897.0,14050.0,5306.0,4783.0,1799.0,60.3,57.5,71.9,2487.0,1318.0,11960.0,4.4,,,14.2,18029.0,71124.0,,,591.0,360.0,231.0,1241.0,2109.0,3919.0,4.8,3634.0,4579.0,3525.0,22336.0,2045.0,4785.0,673.0,5289.0,1789.0,14108.0,7454.9,3393.3
1970-06,,78413.0,58998.0,695.0,3803.0,18063.0,14205.0,5350.0,4810.0,1810.0,60.2,57.3,72.1,2353.0,1273.0,11854.0,4.5,,,16.3,17930.0,71029.0,,,657.0,433.0,224.0,1290.0,2100.0,4071.0,4.9,3636.0,4574.0,3528.0,22241.0,2045.0,4782.0,675.0,5286.0,1787.0,14119.0,7455.4,3389.2
1970-07,,78726.0,58752.0,692.0,3888.0,17788.0,14195.0,5335.0,4774.0,1806.0,60.4,57.4,72.2,2493.0,1381.0,11988.0,4.6,,,14.7,17877.0,71053.0,,,662.0,428.0,234.0,1329.0,2132.0,4175.0,5.0,3645.0,4567.0,3534.0,22195.0,2050.0,4785.0,673.0,5284.0,1785.0,14156.0,7464.6,3406.9
1970-08,,78624.0,58770.0,693.0,3940.0,17889.0,14144.0,5314.0,4757.0,1795.0,60.3,57.2,72.1,2438.0,1328.0,11881.0,4.7,,,15.7,17779.0,70937.0,,,705.0,454.0,251.0,1348.0,2182.0,4256.0,5.1,3649.0,4559.0,3538.0,22105.0,2042.0,4783.0,677.0,5272.0,1781.0,14146.0,7462.2,3394.0
1970-09,,78498.0,58739.0,684.0,3847.0,17941.0,14171.0,5311.0,4787.0,1795.0,60.2,57.0,71.8,2425.0,1197.0,11828.0,5.0,,,16.2,17692.0,70944.0,,,788.0,507.0,281.0,1448.0,2235.0,4456.0,5.4,3618.0,4593.0,3548.0,21988.0,2040.0,4797.0,678.0,5289.0,1795.0,14153.0,7480.9,3396.7
1970-10,,78685.0,58160.0,676.0,3836.0,17341.0,14206.0,5299.0,4820.0,1801.0,60.4,57.0,72.1,2612.0,1382.0,11905.0,5.2,,,16.7,17173.0,70521.0,,,771.0,512.0,259.0,1470.0,2386.0,4591.0,5.5,3626.0,4610.0,3556.0,21477.0,2018.0,4812.0,678.0,5294.0,1801.0,14160.0,7497.7,3396.7
1970-11,,78650.0,58006.0,673.0,3758.0,17148.0,14291.0,5290.0,4872.0,1799.0,60.4,56.9,72.2,2581.0,1382.0,12031.0,5.4,,,17.4,17024.0,70409.0,,,871.0,539.0,332.0,1713.0,2338.0,4898.0,5.9,3643.0,4619.0,3568.0,21345.0,2011.0,4804.0,678.0,5295.0,1804.0,14133.0,7468.7,3393.4
1970-12,,78594.0,58532.0,669.0,3613.0,17336.0,14603.0,5293.0,5055.0,1797.0,60.4,56.7,72.1,2760.0,1505.0,11995.0,5.6,,,17.1,17309.0,70792.0,,,1102.0,719.0,383.0,1586.0,2369.0,5076.0,6.1,3688.0,4623.0,3579.0,21673.0,2008.0,4825.0,676.0,5303.0,1806.0,14130.0,7516.0,3392.3
1971-01,,78864.0,56979.0,657.0,3296.0,17100.0,14019.0,5234.0,4781.0,1783.0,60.4,56.8,72.1,2756.0,1505.0,12229.0,5.5,,,16.8,17280.0,70865.0,,,1113.0,683.0,430.0,1626.0,2302.0,4986.0,5.9,3643.0,4632.0,3591.0,21594.0,2014.0,4849.0,671.0,5313.0,1810.0,14184.0,7558.8,3381.1
1971-02,,78700.0,56791.0,652.0,3228.0,17050.0,13936.0,5248.0,4746.0,1791.0,60.1,56.6,72.1,2732.0,1425.0,12042.0,5.3,,,16.3,17216.0,70807.0,,,1068.0,620.0,448.0,1633.0,2178.0,4903.0,5.9,3633.0,4632.0,3599.0,21514.0,2014.0,4850.0,665.0,5309.0,1809.0,14203.0,7556.1,3382.6
1971-03,,78588.0,57094.0,652.0,3377.0,17017.0,13998.0,5276.0,4778.0,1803.0,60.0,56.4,71.9,2747.0,1485.0,12223.0,5.5,,,16.9,17154.0,70860.0,,,1098.0,645.0,453.0,1637.0,2144.0,4987.0,6.0,3674.0,4642.0,3607.0,21491.0,2008.0,4866.0,663.0,5315.0,1814.0,14209.0,7571.2,3379.6
1971-04,,78987.0,57673.0,662.0,3607.0,17022.0,14130.0,5316.0,4855.0,1819.0,60.1,56.6,71.9,2806.0,1415.0,12150.0,5.4,,,16.3,17149.0,71036.0,,,1149.0,695.0,454.0,1575.0,2206.0,4959.0,5.9,3735.0,4647.0,3620.0,21552.0,2009.0,4881.0,668.0,5322.0,1816.0,14244.0,7602.5,3382.1
1971-05,,79139.0,58147.0,672.0,3741.0,17102.0,14228.0,5352.0,4892.0,1831.0,60.2,56.6,72.0,2720.0,1423.0,12188.0,5.4,,,16.8,17225.0,71247.0,,,1173.0,665.0,508.0,1566.0,2229.0,4996.0,5.9,3750.0,4658.0,3632.0,21645.0,2015.0,4894.0,670.0,5334.0,1820.0,14279.0,7625.0,3394.3
1971-06,,78757.0,58894.0,689.0,3931.0,17279.0,14359.0,5408.0,4932.0,1848.0,59.8,56.2,72.0,2431.0,1334.0,12518.0,5.5,,,17.7,17139.0,71254.0,,,1167.0,626.0,541.0,1606.0,2180.0,4949.0,5.9,3759.0,4671.0,3652.0,21568.0,2008.0,4904.0,670.0,5346.0,1825.0,14272.0,7641.5,3378.2
1971-07,,79305.0,58664.0,670.0,4024.0,17026.0,14321.0,5400.0,4909.0,1849.0,60.1,56.5,71.9,2701.0,1396.0,12532.0,5.5,,,17.7,17126.0,71315.0,,,1251.0,684.0,567.0,1549.0,2210.0,5035.0,6.0,3786.0,4677.0,3658.0,21564.0,2009.0,4922.0,652.0,5351.0,1828.0,14295.0,7671.0,3388.6
1971-08,,79539.0,58868.0,683.0,4077.0,17234.0,14307.0,5385.0,4908.0,1840.0,60.2,56.6,72.0,2676.0,1355.0,12589.0,5.6,,,16.8,17115.0,71373.0,,,1261.0,711.0,550.0,1568.0,2337.0,5134.0,6.1,3786.0,4672.0,3666.0,21570.0,1999.0,4935.0,669.0,5344.0,1826.0,14320.0,7698.6,3396.6
1971-09,,79689.0,59100.0,681.0,4054.0,17410.0,14388.0,5385.0,4941.0,1836.0,60.1,56.6,72.1,2636.0,1347.0,12514.0,5.4,,,16.7,17154.0,71614.0,,,1239.0,676.0,563.0,1568.0,2301.0,5042.0,6.0,3820.0,4695.0,3679.0,21650.0,2008.0,4947.0,676.0,5364.0,1836.0,14367.0,7722.8,3411.7
1971-10,,79918.0,58995.0,609.0,4084.0,17307.0,14408.0,5384.0,4966.0,1840.0,60.1,56.6,72.1,2726.0,1457.0,12612.0,5.4,,,16.9,17126.0,71642.0,,,1268.0,677.0,591.0,1546.0,2222.0,4954.0,5.8,3867.0,4706.0,3690.0,21604.0,2001.0,4955.0,611.0,5376.0,1840.0,14355.0,7730.0,3420.9
1971-11,,80297.0,59173.0,610.0,4028.0,17307.0,14548.0,5390.0,5037.0,1842.0,60.4,56.8,72.2,2819.0,1440.0,12590.0,5.6,,,16.9,17166.0,71847.0,,,1277.0,696.0,581.0,1629.0,2304.0,5161.0,6.0,3903.0,4722.0,3704.0,21684.0,2005.0,4966.0,615.0,5393.0,1845.0,14380.0,7731.5,3430.9
1971-12,,80471.0,59499.0,664.0,3790.0,17231.0,14930.0,5400.0,5221.0,1842.0,60.4,56.8,72.1,2606.0,1310.0,12563.0,5.4,,,16.9,17202.0,72109.0,,,1283.0,700.0,583.0,1518.0,2320.0,5154.0,6.0,3867.0,4736.0,3716.0,21741.0,2012.0,4992.0,672.0,5409.0,1851.0,14462.0,7789.2,3441.3
1972-01,,80959.0,58149.0,658.0,3554.0,17095.0,14358.0,5346.0,4950.0,1828.0,60.2,56.7,72.1,2669.0,1351.0,12826.0,5.2,11.2,,16.9,17283.0,72441.0,,,1257.0,664.0,593.0,1489.0,2324.0,5019.0,5.8,3912.0,4749.0,3723.0,21865.0,2019.0,5017.0,670.0,5426.0,1856.0,14520.0,7895.1,3464.4
1972-02,,81108.0,58180.0,654.0,3482.0,17177.0,14298.0,5379.0,4932.0,1843.0,60.2,56.7,72.1,2585.0,1278.0,12850.0,5.1,11.2,,18.0,17361.0,72648.0,,,1292.0,641.0,651.0,1470.0,2111.0,4928.0,5.7,3888.0,4764.0,3730.0,21915.0,2025.0,5040.0,666.0,5441.0,1862.0,14573.0,7925.9,3473.0
1972-03,,81573.0,58710.0,658.0,3622.0,17287.0,14413.0,5420.0,4964.0,1857.0,60.5,56.9,72.4,2637.0,1292.0,12841.0,5.2,10.7,,17.2,17447.0,72944.0,,,1232.0,600.0,632.0,1418.0,2303.0,5038.0,5.8,3921.0,4781.0,3740.0,22036.0,2035.0,5057.0,668.0,5462.0,1869.0,14635.0,7949.7,3492.7
1972-04,,81655.0,59343.0,655.0,3792.0,17365.0,14549.0,5478.0,5042.0,1881.0,60.4,56.9,72.2,2728.0,1315.0,12940.0,5.3,9.8,,16.5,17508.0,73162.0,,,1203.0,530.0,673.0,1500.0,2229.0,4959.0,5.7,3931.0,4806.0,3753.0,22099.0,2040.0,5074.0,660.0,5485.0,1878.0,14669.0,7975.6,3503.8
1972-05,,81887.0,59927.0,664.0,3951.0,17483.0,14645.0,5529.0,5086.0,1899.0,60.4,57.0,72.3,2565.0,1268.0,12971.0,5.1,10.2,,15.3,17602.0,73469.0,,,1168.0,588.0,580.0,1534.0,2192.0,4922.0,5.7,3957.0,4833.0,3765.0,22222.0,2046.0,5088.0,663.0,5511.0,1889.0,14699.0,7992.4,3514.8
1972-06,,82083.0,60998.0,689.0,4144.0,17782.0,14839.0,5623.0,5143.0,1931.0,60.4,57.0,72.3,2805.0,1327.0,12685.0,5.1,10.2,,15.9,17641.0,73758.0,,,1141.0,591.0,550.0,1489.0,2279.0,4923.0,5.7,3969.0,4884.0,3791.0,22282.0,2054.0,5114.0,672.0,5561.0,1909.0,14758.0,8022.2,3523.8
1972-07,,82230.0,60540.0,683.0,4171.0,17451.0,14755.0,5602.0,5109.0,1929.0,60.4,57.0,72.3,2799.0,1257.0,13008.0,5.1,10.5,,15.6,17556.0,73709.0,,,1154.0,635.0,519.0,1515.0,2248.0,4913.0,5.6,3939.0,4879.0,3790.0,22162.0,2051.0,5123.0,667.0,5551.0,1907.0,14764.0,8035.5,3518.0
1972-08,,82578.0,61172.0,689.0,4278.0,17876.0,14795.0,5622.0,5120.0,1930.0,60.6,57.1,72.3,2831.0,1311.0,13283.0,5.1,10.6,,16.5,17741.0,74141.0,,,1156.0,619.0,537.0,1541.0,2285.0,4939.0,5.6,3983.0,4900.0,3801.0,22400.0,2061.0,5145.0,676.0,5578.0,1914.0,14812.0,8069.4,3531.2
1972-09,,82543.0,61288.0,687.0,4242.0,18042.0,14866.0,5597.0,5145.0,1914.0,60.4,57.0,72.2,2678.0,1270.0,13067.0,5.0,10.4,,16.3,17774.0,74264.0,,,1131.0,583.0,548.0,1390.0,2353.0,4849.0,5.5,4000.0,4894.0,3810.0,22456.0,2066.0,5144.0,682.0,5574.0,1914.0,14831.0,8076.8,3539.3
1972-10,,82616.0,61611.0,681.0,4260.0,18100.0,14978.0,5631.0,5198.0,1927.0,60.3,57.0,72.1,2562.0,1189.0,12827.0,5.1,10.6,,15.8,17893.0,74674.0,,,1123.0,601.0,522.0,1472.0,2351.0,4875.0,5.6,4038.0,4930.0,3821.0,22613.0,2078.0,5182.0,682.0,5619.0,1926.0,14899.0,8127.0,3548.7
1972-11,,82990.0,61887.0,679.0,4129.0,18172.0,15176.0,5647.0,5294.0,1932.0,60.3,57.2,72.0,2407.0,1051.0,12935.0,4.7,10.0,,15.7,18005.0,74973.0,,,1040.0,570.0,470.0,1386.0,2191.0,4602.0,5.3,4002.0,4952.0,3832.0,22688.0,2088.0,5216.0,681.0,5646.0,1934.0,14974.0,8172.5,3563.3
1972-12,,83400.0,62194.0,670.0,3864.0,18200.0,15526.0,5659.0,5469.0,1934.0,60.5,57.3,72.3,2366.0,1055.0,13005.0,4.6,9.4,,15.6,18158.0,75268.0,,,1006.0,551.0,455.0,1460.0,2003.0,4543.0,5.2,3937.0,4975.0,3842.0,22772.0,2096.0,5240.0,677.0,5668.0,1944.0,15047.0,8226.9,3578.4
1973-01,,83161.0,60862.0,664.0,3636.0,18076.0,14942.0,5611.0,5193.0,1924.0,60.0,57.1,72.2,2170.0,1032.0,12622.0,4.5,9.1,,13.7,18276.0,75617.0,,,947.0,537.0,410.0,1344.0,2035.0,4326.0,4.9,4004.0,5003.0,3852.0,22955.0,2100.0,5263.0,675.0,5697.0,1955.0,15102.0,8258.0,3594.5
1973-02,,83912.0,61078.0,668.0,3673.0,18198.0,14874.0,5657.0,5164.0,1944.0,60.5,57.5,72.6,2393.0,1123.0,13043.0,4.5,9.5,,15.3,18410.0,76014.0,,,894.0,522.0,372.0,1263.0,2259.0,4452.0,5.0,4071.0,5025.0,3874.0,23160.0,2111.0,5282.0,679.0,5723.0,1964.0,15164.0,8283.5,3618.8
1973-03,,84452.0,61560.0,668.0,3790.0,18299.0,14972.0,5697.0,5202.0,1958.0,60.8,57.8,72.6,2369.0,1096.0,13197.0,4.4,9.4,7.3,14.3,18493.0,76284.0,,,889.0,501.0,388.0,1340.0,2136.0,4394.0,4.9,4089.0,5042.0,3888.0,23262.0,2118.0,5303.0,680.0,5744.0,1970.0,15212.0,8309.6,3622.9
1973-04,,84559.0,62146.0,673.0,3953.0,18359.0,15113.0,5746.0,5275.0,1976.0,60.8,57.7,72.7,2338.0,1111.0,13226.0,4.5,9.9,7.9,15.5,18530.0,76455.0,,,809.0,469.0,340.0,1474.0,2260.0,4459.0,5.0,4106.0,5052.0,3897.0,23316.0,2125.0,5313.0,680.0,5755.0,1975.0,15245.0,8326.3,3632.1
1973-05,,84648.0,62699.0,680.0,4133.0,18442.0,15231.0,5781.0,5323.0,1988.0,60.6,57.7,72.7,2392.0,1177.0,13185.0,4.3,9.6,8.1,14.9,18564.0,76648.0,,,816.0,467.0,349.0,1320.0,2223.0,4329.0,4.9,4137.0,5060.0,3909.0,23382.0,2128.0,5326.0,681.0,5765.0,1977.0,15284.0,8353.9,3640.3
1973-06,,85185.0,63650.0,702.0,4364.0,18745.0,15402.0,5838.0,5364.0,2003.0,60.9,58.0,72.9,2744.0,1191.0,13033.0,4.3,9.8,7.9,13.8,18606.0,76887.0,,,779.0,454.0,325.0,1248.0,2322.0,4363.0,4.9,4193.0,5069.0,3918.0,23485.0,2131.0,5334.0,686.0,5777.0,1981.0,15320.0,8373.5,3658.2
1973-07,,85299.0,63378.0,707.0,4463.0,18493.0,15327.0,5823.0,5323.0,2001.0,60.9,57.9,73.0,2703.0,1309.0,12974.0,4.2,9.8,7.2,14.3,18598.0,76913.0,,,756.0,474.0,282.0,1314.0,2271.0,4305.0,4.8,4232.0,5058.0,3929.0,23522.0,2133.0,5331.0,692.0,5768.0,1977.0,15330.0,8370.8,3666.4
1973-08,,85204.0,63870.0,711.0,4527.0,18784.0,15363.0,5858.0,5329.0,2011.0,60.7,57.8,72.8,2609.0,1283.0,12948.0,4.3,9.2,7.4,14.0,18629.0,77168.0,,,788.0,454.0,334.0,1260.0,2290.0,4305.0,4.8,4233.0,5104.0,3939.0,23559.0,2141.0,5347.0,697.0,5811.0,1994.0,15369.0,8384.6,3682.9
1973-09,,85488.0,64050.0,708.0,4484.0,18902.0,15449.0,5863.0,5374.0,2010.0,60.8,57.9,72.9,2644.0,1274.0,13550.0,4.3,9.7,7.7,14.7,18609.0,77276.0,,,785.0,490.0,295.0,1346.0,2211.0,4350.0,4.8,4237.0,5139.0,3946.0,23548.0,2145.0,5363.0,702.0,5837.0,2010.0,15396.0,8404.0,3684.3
1973-10,,85987.0,64253.0,710.0,4457.0,18942.0,15554.0,5883.0,5412.0,2017.0,60.9,58.1,73.1,2655.0,1298.0,13630.0,4.1,8.8,8.0,14.4,18702.0,77607.0,,,793.0,457.0,336.0,1321.0,2063.0,4144.0,4.6,4232.0,5158.0,3947.0,23641.0,2155.0,5388.0,707.0,5866.0,2015.0,15460.0,8446.1,3700.0
1973-11,,86320.0,64484.0,714.0,4356.0,18965.0,15720.0,5901.0,5502.0,2024.0,61.2,58.2,73.3,2687.0,1319.0,13696.0,4.3,9.3,8.1,15.0,18773.0,77920.0,,,832.0,482.0,350.0,1256.0,2288.0,4396.0,4.8,4232.0,5189.0,3963.0,23719.0,2160.0,5419.0,714.0,5897.0,2026.0,15512.0,8484.3,3710.7
1973-12,,86401.0,64564.0,714.0,4173.0,18864.0,15971.0,5895.0,5632.0,2021.0,61.2,58.2,73.3,2846.0,1427.0,13865.0,4.4,9.0,7.6,14.6,18820.0,78031.0,,,767.0,439.0,328.0,1310.0,2332.0,4489.0,4.9,4239.0,5201.0,3972.0,23779.0,2160.0,5410.0,720.0,5904.0,2032.0,15503.0,8477.1,3721.2
1974-01,,86555.0,62905.0,714.0,3828.0,18574.0,15398.0,5828.0,5336.0,2004.0,61.3,58.2,73.5,2748.0,1353.0,13663.0,4.6,9.5,7.6,14.6,18788.0,78100.0,,,799.0,467.0,332.0,1404.0,2400.0,4644.0,5.1,4196.0,5217.0,3986.0,23709.0,2167.0,5410.0,725.0,5920.0,2038.0,15563.0,8466.2,3751.1
1974-02,,86754.0,62822.0,719.0,3868.0,18479.0,15277.0,5868.0,5288.0,2027.0,61.4,58.2,73.5,2963.0,1457.0,13720.0,4.6,9.8,7.8,14.9,18727.0,78254.0,,,829.0,495.0,334.0,1426.0,2432.0,4731.0,5.2,4259.0,5242.0,4004.0,23718.0,2167.0,5415.0,732.0,5940.0,2047.0,15586.0,8463.7,3771.0
1974-03,,86819.0,63080.0,718.0,3953.0,18471.0,15333.0,5900.0,5317.0,2040.0,61.3,58.2,73.4,2720.0,1338.0,13636.0,4.5,9.8,7.6,14.9,18700.0,78296.0,,,849.0,519.0,330.0,1403.0,2413.0,4634.0,5.1,4255.0,5259.0,4006.0,23687.0,2165.0,5426.0,732.0,5952.0,2054.0,15595.0,8473.0,3771.0
1974-04,,86669.0,63623.0,733.0,4068.0,18516.0,15489.0,5944.0,5401.0,2057.0,61.1,58.0,73.3,2629.0,1205.0,13527.0,4.5,9.5,7.0,14.3,18702.0,78382.0,,,889.0,535.0,354.0,1456.0,2337.0,4618.0,5.1,4225.0,5262.0,4012.0,23670.0,2166.0,5442.0,743.0,5954.0,2056.0,15629.0,8501.2,3778.1
1974-05,,86891.0,64210.0,747.0,4196.0,18573.0,15626.0,6005.0,5463.0,2081.0,61.2,58.0,73.4,2872.0,1313.0,13685.0,4.6,9.7,7.3,15.4,18688.0,78549.0,,,880.0,524.0,356.0,1409.0,2457.0,4705.0,5.1,4198.0,5304.0,4022.0,23635.0,2169.0,5465.0,749.0,5990.0,2071.0,15672.0,8533.5,3790.9
1974-06,,86941.0,64989.0,769.0,4308.0,18826.0,15771.0,6070.0,5502.0,2102.0,61.2,58.0,73.6,2784.0,1440.0,13539.0,4.8,10.1,8.6,16.3,18690.0,78604.0,,,926.0,559.0,367.0,1517.0,2497.0,4927.0,5.4,4146.0,5323.0,4030.0,23591.0,2171.0,5473.0,755.0,6007.0,2079.0,15691.0,8543.1,3800.5
1974-07,,87149.0,64717.0,776.0,4273.0,18559.0,15738.0,6084.0,5494.0,2114.0,61.4,58.0,73.8,2821.0,1345.0,13765.0,4.9,10.4,8.8,16.8,18656.0,78636.0,,,924.0,537.0,387.0,1602.0,2526.0,5063.0,5.5,4045.0,5349.0,4034.0,23462.0,2173.0,5492.0,761.0,6023.0,2088.0,15727.0,8571.7,3808.1
1974-08,,87037.0,64952.0,783.0,4353.0,18745.0,15731.0,6081.0,5483.0,2109.0,61.2,57.8,73.6,2993.0,1462.0,13548.0,5.0,9.9,8.1,14.9,18570.0,78619.0,,,960.0,572.0,388.0,1483.0,2609.0,5022.0,5.5,4059.0,5356.0,4035.0,23396.0,2167.0,5494.0,767.0,6029.0,2091.0,15723.0,8568.0,3813.4
1974-09,,87051.0,64930.0,781.0,4260.0,18817.0,15800.0,6056.0,5525.0,2097.0,61.4,57.7,73.7,3184.0,1669.0,13802.0,5.4,10.8,8.1,17.0,18492.0,78610.0,,,1021.0,630.0,391.0,1680.0,2723.0,5437.0,5.9,4009.0,5365.0,4036.0,23274.0,2159.0,5506.0,773.0,6028.0,2095.0,15725.0,8593.8,3810.6
1974-10,,86995.0,64814.0,787.0,4200.0,18620.0,15868.0,6069.0,5557.0,2106.0,61.3,57.6,73.8,3188.0,1704.0,13828.0,5.4,11.5,8.2,17.2,18364.0,78630.0,,,1072.0,674.0,398.0,1770.0,2723.0,5523.0,6.0,3972.0,5387.0,4038.0,23118.0,2155.0,5530.0,782.0,6049.0,2102.0,15767.0,8627.8,3815.7
1974-11,,86626.0,64331.0,787.0,4035.0,18266.0,15933.0,6045.0,5596.0,2102.0,61.3,57.3,73.8,3484.0,1911.0,13835.0,6.0,12.4,8.6,17.8,18077.0,78265.0,,,1128.0,698.0,430.0,1918.0,3052.0,6140.0,6.6,3911.0,5394.0,4038.0,22773.0,2143.0,5514.0,785.0,6039.0,2105.0,15727.0,8589.3,3817.8
1974-12,,86144.0,63653.0,745.0,3800.0,17724.0,16074.0,6009.0,5689.0,2096.0,61.2,56.9,73.8,3583.0,2035.0,13782.0,6.4,13.1,9.1,18.2,17693.0,77652.0,,,1326.0,788.0,538.0,2151.0,3125.0,6636.0,7.2,3860.0,5401.0,4036.0,22303.0,2118.0,5483.0,750.0,6020.0,2107.0,15625.0,8527.7,3805.9
1975-01,,85627.0,61525.0,777.0,3474.0,17115.0,15403.0,5910.0,5398.0,2073.0,61.4,56.4,73.9,4133.0,2491.0,13900.0,7.4,14.1,10.7,19.5,17344.0,77293.0,,,1555.0,930.0,625.0,2646.0,3293.0,7501.0,8.1,3841.0,5404.0,4031.0,21974.0,2095.0,5476.0,789.0,6006.0,2109.0,15574.0,8518.9,3787.9
1975-02,,85256.0,60809.0,775.0,3322.0,16734.0,15215.0,5925.0,5352.0,2092.0,61.0,56.1,73.5,3994.0,2351.0,13822.0,7.4,14.4,11.2,19.4,17004.0,76918.0,,,1841.0,1124.0,717.0,2616.0,2947.0,7520.0,8.1,3718.0,5421.0,4026.0,21512.0,2073.0,5484.0,790.0,6002.0,2115.0,15538.0,8528.5,3774.0
